"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M640","2020-05-05 21:00:00","155.000","262.000","1.100","26.400","0.780","992.600","","0.000","-99.000","-99.000","-99.000","32.800","","23.600",""
"C0R660","2020-05-05 21:00:00","20.000","34.000","3.300","28.000","0.770","1008.600","","0.000","-99.000","-99.000","-99.000","29.400","","24.500",""
"C0UA10","2020-05-05 21:00:00","1711.000","358.000","1.200","20.500","0.640","830.900","","0.000","-99.000","-99.000","-99.000","24.400","","13.500",""
"C0V770","2020-05-05 21:00:00","26.000","329.000","0.800","27.500","0.780","1007.400","","0.000","-99.000","-99.000","-99.000","32.400","","25.100",""
"C0E730","2020-05-05 21:00:00","26.000","206.000","1.800","30.800","0.610","1002.000","","0.000","8.100","192.000","","32.900","","23.800",""
"C0V810","2020-05-05 21:00:00","32.000","304.000","1.300","27.000","0.870","1005.900","","0.000","-99.000","-99.000","-99.000","29.600","","26.000",""
"C0A9C0","2020-05-05 21:00:00","35.000","236.000","0.500","28.100","0.790","1003.300","","0.000","-99.000","-99.000","-99.000","33.000","","26.100",""
"C0X310","2020-05-05 21:00:00","9.000","195.000","1.200","27.500","0.740","1010.300","","0.000","-99.000","-99.000","-99.000","29.800","","26.100",""
"C0K280","2020-05-05 21:00:00","23.000","199.000","1.700","26.100","0.860","1009.400","","0.000","-99.000","-99.000","-99.000","31.600","","23.700",""
"C0M650","2020-05-05 21:00:00","20.000","139.000","1.900","26.000","0.880","1008.200","","0.000","-99.000","-99.000","-99.000","31.100","","24.000",""
"C0S910","2020-05-05 21:00:00","212.000","282.000","7.800","25.900","0.990","986.800","","0.000","17.100","299.000","","29.100","","24.500",""
"C0D570","2020-05-05 21:00:00","15.000","222.000","1.200","29.000","0.730","1004.800","","0.000","6.700","198.000","","31.200","","23.000",""
"C0M710","2020-05-05 21:00:00","15.000","170.000","2.400","27.600","0.760","1008.600","","0.000","-99.000","-99.000","-99.000","29.700","","25.200",""
"C0V490","2020-05-05 21:00:00","20.000","292.000","0.700","28.000","0.770","1008.500","","0.000","-99.000","-99.000","-99.000","30.100","","26.400",""
"C0E870","2020-05-05 21:00:00","34.000","220.000","4.700","30.100","0.610","1004.900","","0.000","11.700","229.000","","33.100","","24.300",""
"C0M800","2020-05-05 21:00:00","440.000","109.000","0.600","25.100","0.800","962.700","","0.000","-99.000","-99.000","-99.000","32.700","","20.400",""
"C0A570","2020-05-05 21:00:00","360.000","0.000","0.000","23.400","0.940","967.700","","0.000","-99.000","-99.000","-99.000","31.200","","20.600",""
"C0S790","2020-05-05 21:00:00","236.000","336.000","0.400","25.500","0.770","983.700","","0.000","-99.000","-99.000","-99.000","33.300","","22.700",""
"C0D590","2020-05-05 21:00:00","143.000","217.000","3.300","27.000","0.810","991.200","","0.000","9.100","230.000","","30.000","","23.500",""
"C0U990","2020-05-05 21:00:00","31.000","45.000","0.600","26.300","0.910","1005.100","","0.000","-99.000","-99.000","-99.000","29.500","","23.100",""
"C0M700","2020-05-05 21:00:00","150.000","211.000","0.600","26.600","0.810","994.100","","0.000","-99.000","-99.000","-99.000","33.800","","22.900",""
"C0A970","2020-05-05 21:00:00","96.000","201.000","4.400","24.300","0.990","997.200","","0.000","-99.000","-99.000","-99.000","29.900","","23.300",""
"CM0110","2020-05-05 21:00:00","7.000","217.000","2.000","27.400","0.720","1008.900","","-99.000","-99.000","-99.000","-99.000","30.400","","25.400",""
"C0S940","2020-05-05 21:00:00","150.000","3.000","0.900","25.400","0.870","990.600","","0.000","-99.000","-99.000","-99.000","31.800","","23.200",""
"C0X250","2020-05-05 21:00:00","33.000","208.000","1.600","27.500","0.740","1006.700","","0.000","-99.000","-99.000","-99.000","33.000","","25.200",""
"C0K520","2020-05-05 21:00:00","10.000","199.000","2.500","26.200","0.860","1007.700","","0.000","-99.000","-99.000","-99.000","31.100","","24.700",""
"C0Z200","2020-05-05 21:00:00","153.000","0.000","0.100","25.200","0.840","992.200","","0.000","-99.000","-99.000","-99.000","31.100","","20.400",""
"C0V740","2020-05-05 21:00:00","60.000","303.000","0.400","27.600","0.750","1004.600","","0.000","-99.000","-99.000","-99.000","33.300","","23.900",""
"C0V790","2020-05-05 21:00:00","410.000","14.000","1.800","26.300","0.660","964.600","","0.000","-99.000","-99.000","-99.000","33.400","","22.200",""
"C0G860","2020-05-05 21:00:00","45.000","169.000","1.400","27.900","0.740","1003.900","","0.000","-99.000","-99.000","-99.000","33.300","","25.800",""
"C0Z250","2020-05-05 21:00:00","1124.000","230.000","0.700","20.000","0.990","887.500","","0.000","-99.000","-99.000","-99.000","28.200","","16.600",""
"C0K440","2020-05-05 21:00:00","35.000","199.000","3.500","26.400","0.810","1005.900","","0.000","-99.000","-99.000","-99.000","31.700","","25.300",""
"C0T900","2020-05-05 21:00:00","160.000","0.000","0.000","23.800","0.840","989.000","","0.000","-99.000","-99.000","-99.000","31.100","","20.500",""
"C0F9V0","2020-05-05 21:00:00","525.000","200.000","3.500","26.900","0.780","951.800","","0.000","-99.000","-99.000","-99.000","32.500","","22.300",""
"C0UA20","2020-05-05 21:00:00","2619.000","209.000","6.300","11.500","0.910","-99.000","","0.000","-99.000","-99.000","-99.000","20.400","","10.300",""
"C0M850","2020-05-05 21:00:00","695.000","0.000","0.000","23.700","0.810","933.700","","0.000","-99.000","-99.000","-99.000","33.300","","19.700",""
"C0C620","2020-05-05 21:00:00","19.000","0.000","0.000","26.400","0.890","1003.400","","0.000","-99.000","-99.000","-99.000","31.700","","24.500",""
"C0I360","2020-05-05 21:00:00","300.000","39.000","1.800","25.600","0.850","975.600","","0.000","-99.000","-99.000","-99.000","31.300","","22.900",""
"C0M810","2020-05-05 21:00:00","1354.000","182.000","0.300","21.300","0.640","866.600","","0.000","-99.000","-99.000","-99.000","26.700","","16.900",""
"C0AC80","2020-05-05 21:00:00","40.000","50.000","0.800","26.700","0.830","1002.200","","0.000","-99.000","-99.000","-99.000","33.600","","24.000",""
"CM0140","2020-05-05 21:00:00","26.000","47.000","1.500","28.500","0.680","1005.300","","0.000","-99.000","-99.000","-99.000","30.400","","24.500",""
"C0SA20","2020-05-05 21:00:00","857.000","344.000","1.200","25.300","0.560","915.600","","0.000","-99.000","-99.000","-99.000","29.900","","20.500",""
"C0K490","2020-05-05 21:00:00","91.000","194.000","1.400","26.900","0.730","999.400","","0.000","-99.000","-99.000","-99.000","33.100","","23.900",""
"C0V820","2020-05-05 21:00:00","441.000","107.000","0.400","23.700","0.880","964.100","","0.000","-99.000","-99.000","-99.000","34.200","","19.900",""
"C0S810","2020-05-05 21:00:00","65.000","360.000","1.100","25.800","0.850","1002.900","","0.000","-99.000","-99.000","-99.000","32.800","","22.800",""
"C0R580","2020-05-05 21:00:00","10.000","335.000","1.800","27.100","0.790","1009.000","","0.000","-99.000","-99.000","-99.000","30.100","","24.300",""
"C0Z330","2020-05-05 21:00:00","488.000","117.000","0.800","23.000","0.910","956.400","","0.000","-99.000","-99.000","-99.000","31.300","","22.100",""
"C0E590","2020-05-05 21:00:00","40.000","209.000","3.400","27.800","0.730","1003.100","","0.000","-99.000","-99.000","-99.000","32.400","","22.900",""
"C0D540","2020-05-05 21:00:00","227.000","0.000","0.000","26.000","0.870","982.200","","0.000","-99.000","-99.000","-99.000","32.700","","21.300",""
"C0K420","2020-05-05 21:00:00","42.000","216.000","1.900","26.900","0.770","1004.900","","0.000","-99.000","-99.000","-99.000","32.300","","25.400",""
"C0Z180","2020-05-05 21:00:00","34.000","244.000","0.500","26.000","0.840","1003.800","","0.000","-99.000","-99.000","-99.000","29.400","","22.600",""
"C0AD10","2020-05-05 21:00:00","27.000","52.000","1.800","27.100","0.850","1004.000","","0.000","-99.000","-99.000","-99.000","30.600","","25.200",""
"C0M720","2020-05-05 21:00:00","225.000","0.000","0.200","25.800","0.800","984.900","","0.000","-99.000","-99.000","-99.000","33.100","","22.700",""
"C0V450","2020-05-05 21:00:00","51.000","298.000","1.900","27.900","0.690","1004.300","","0.000","-99.000","-99.000","-99.000","31.400","","23.900",""
"C0R280","2020-05-05 21:00:00","242.000","288.000","1.300","25.000","0.850","982.900","","0.000","-99.000","-99.000","-99.000","32.000","","22.100",""
"C0E610","2020-05-05 21:00:00","850.000","209.000","0.700","25.100","0.570","916.900","","0.000","-99.000","-99.000","-99.000","30.200","","18.900",""
"C0V610","2020-05-05 21:00:00","22.000","254.000","1.800","28.000","0.840","1008.000","","0.000","-99.000","-99.000","-99.000","29.900","","25.500",""
"C0Z310","2020-05-05 21:00:00","59.000","353.000","0.900","25.200","0.990","1002.000","","0.000","-99.000","-99.000","-99.000","28.500","","23.000",""
"C0S700","2020-05-05 21:00:00","507.000","267.000","0.400","26.100","0.550","953.500","","0.000","-99.000","-99.000","-99.000","29.900","","19.900",""
"C0T9G0","2020-05-05 21:00:00","605.000","243.000","0.300","22.100","0.990","943.600","","0.000","-99.000","-99.000","-99.000","29.600","","22.100",""
"C0U520","2020-05-05 21:00:00","517.000","0.000","0.200","22.300","0.990","952.800","","0.000","-99.000","-99.000","-99.000","30.000","","19.300",""
"C0E750","2020-05-05 21:00:00","62.000","219.000","5.200","30.500","0.600","998.600","","0.000","11.500","225.000","","33.200","","24.700",""
"C0R810","2020-05-05 21:00:00","25.000","321.000","2.500","27.600","0.740","1007.800","","0.000","-99.000","-99.000","-99.000","30.800","","24.100",""
"C0G660","2020-05-05 21:00:00","27.000","190.000","0.900","27.500","0.800","1007.000","","0.000","-99.000","-99.000","-99.000","34.400","","25.800",""
"C0W140","2020-05-05 21:00:00","21.000","219.000","3.100","24.200","0.930","1006.900","","0.000","11.600","201.000","","26.700","","23.000",""
"C0U720","2020-05-05 21:00:00","1260.000","257.000","4.100","25.200","0.760","884.800","","0.000","13.400","249.000","","25.600","","17.900",""
"C0R690","2020-05-05 21:00:00","248.000","303.000","1.800","24.600","0.930","981.600","","0.000","-99.000","-99.000","-99.000","31.200","","22.600",""
"C0X150","2020-05-05 21:00:00","18.000","0.000","0.100","28.100","0.800","1009.800","","0.000","-99.000","-99.000","-99.000","31.800","","25.900",""
"C0Z050","2020-05-05 21:00:00","830.000","0.000","0.000","22.200","0.890","920.000","","0.000","-99.000","-99.000","-99.000","28.500","","20.300",""
"C0I490","2020-05-05 21:00:00","1601.000","259.000","0.900","18.600","0.920","842.600","","0.000","-99.000","-99.000","-99.000","27.500","","15.400",""
"C0I090","2020-05-05 21:00:00","910.000","217.000","0.800","21.500","1.000","911.700","","0.000","-99.000","-99.000","-99.000","27.600","","18.700",""
"C0X240","2020-05-05 21:00:00","394.000","171.000","0.500","25.100","0.750","967.300","","0.000","-99.000","-99.000","-99.000","32.400","","20.700",""
"C0S990","2020-05-05 21:00:00","409.000","279.000","1.400","29.000","0.460","963.800","","0.000","-99.000","-99.000","-99.000","30.600","","22.600",""
"C0E850","2020-05-05 21:00:00","104.000","235.000","3.600","30.100","0.620","994.400","","0.000","10.700","244.000","","33.400","","22.400",""
"C0T9B0","2020-05-05 21:00:00","558.000","251.000","1.000","22.500","0.990","947.600","","0.000","-99.000","-99.000","-99.000","26.300","","21.500",""
"C0G650","2020-05-05 21:00:00","34.000","201.000","1.400","27.700","0.780","1005.500","","0.000","-99.000","-99.000","-99.000","34.200","","25.400",""
"C0K580","2020-05-05 21:00:00","26.000","187.000","1.800","26.800","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","32.300","","25.500",""
"C0X050","2020-05-05 21:00:00","25.000","184.000","0.300","26.900","0.840","1006.600","","0.000","-99.000","-99.000","-99.000","33.500","","23.600",""
"CM0100","2020-05-05 21:00:00","25.000","290.000","2.400","29.200","0.670","1003.400","","0.000","-99.000","-99.000","-99.000","30.800","","24.600",""
"C0AC70","2020-05-05 21:00:00","71.000","91.000","1.300","26.800","0.830","999.100","","0.000","-99.000","-99.000","-99.000","33.900","","25.100",""
"CM0130","2020-05-05 21:00:00","11.000","195.000","3.200","27.500","0.730","1010.200","","0.000","-99.000","-99.000","-99.000","28.700","","26.600",""
"C0W110","2020-05-05 21:00:00","16.000","188.000","5.700","23.300","0.900","1005.800","","0.000","12.000","188.000","","25.500","","21.600",""
"C0R670","2020-05-05 21:00:00","26.000","299.000","1.700","27.600","0.840","1008.600","","0.000","-99.000","-99.000","-99.000","29.800","","24.500",""
"C0X120","2020-05-05 21:00:00","28.000","221.000","1.600","27.400","0.830","1008.400","","0.000","-99.000","-99.000","-99.000","31.300","","25.300",""
"C0R100","2020-05-05 21:00:00","1006.000","0.000","0.000","20.600","0.850","902.800","","0.000","-99.000","-99.000","-99.000","29.400","","18.400",""
"C0R740","2020-05-05 21:00:00","58.000","271.000","2.900","27.100","0.840","1004.200","","0.000","-99.000","-99.000","-99.000","29.300","","23.300",""
"C0C700","2020-05-05 21:00:00","151.000","59.000","0.600","27.500","0.800","990.100","","0.000","-99.000","-99.000","-99.000","31.600","","25.200",""
"C0K390","2020-05-05 21:00:00","31.000","196.000","3.200","26.500","0.820","1006.300","","0.000","-99.000","-99.000","-99.000","31.400","","25.100",""
"C0R730","2020-05-05 21:00:00","163.000","313.000","1.300","25.900","0.880","992.400","","0.000","-99.000","-99.000","-99.000","30.900","","23.200",""
"C0T9A0","2020-05-05 21:00:00","498.000","158.000","0.600","22.700","0.990","953.600","","0.000","-99.000","-99.000","-99.000","26.500","","21.600",""
"C0AH40","2020-05-05 21:00:00","426.000","350.000","0.300","25.700","0.900","956.500","","0.000","-99.000","-99.000","-99.000","30.900","","24.000",""
"C0X280","2020-05-05 21:00:00","22.000","183.000","2.400","26.800","0.830","1008.300","","0.000","-99.000","-99.000","-99.000","30.200","","25.000",""
"C0V620","2020-05-05 21:00:00","18.000","260.000","0.900","27.400","0.990","1008.500","","0.000","-99.000","-99.000","-99.000","29.700","","25.700",""
"C0H960","2020-05-05 21:00:00","120.000","194.000","3.600","27.300","0.770","994.800","","0.000","-99.000","-99.000","-99.000","33.000","","24.800",""
"C0M530","2020-05-05 21:00:00","1385.000","158.000","1.200","21.100","0.680","868.800","","0.000","-99.000","-99.000","-99.000","25.700","","16.200",""
"C0R170","2020-05-05 21:00:00","26.000","294.000","0.300","27.500","0.700","1007.600","","0.000","-99.000","-99.000","-99.000","33.400","","23.700",""
"C0I420","2020-05-05 21:00:00","305.000","56.000","0.500","26.100","0.840","975.900","","0.000","-99.000","-99.000","-99.000","33.500","","22.300",""
"C0A640","2020-05-05 21:00:00","241.000","0.000","0.000","24.200","0.910","981.200","","0.000","-99.000","-99.000","-99.000","31.600","","22.300",""
"C0A930","2020-05-05 21:00:00","216.000","0.000","0.000","24.000","0.990","981.400","","0.000","-99.000","-99.000","-99.000","29.300","","22.100",""
"C0F9M0","2020-05-05 21:00:00","230.000","184.000","1.900","27.600","0.710","983.300","","0.000","-99.000","-99.000","-99.000","32.600","","24.600",""
"C0AC40","2020-05-05 21:00:00","1079.000","248.000","8.400","21.000","0.940","890.400","","0.000","14.800","241.000","","27.200","","18.600",""
"C0S950","2020-05-05 21:00:00","415.000","231.000","0.700","25.700","0.830","961.400","","0.000","-99.000","-99.000","-99.000","29.900","","21.200",""
"C0X190","2020-05-05 21:00:00","10.000","211.000","0.900","27.100","0.870","1009.000","","0.000","-99.000","-99.000","-99.000","29.400","","26.200",""
"C0A560","2020-05-05 21:00:00","405.000","0.000","0.000","23.000","0.990","962.500","","0.000","-99.000","-99.000","-99.000","32.400","","18.700",""
"C0T9M0","2020-05-05 21:00:00","92.000","312.000","1.700","25.900","0.870","999.200","","0.000","-99.000","-99.000","-99.000","29.700","","22.800",""
"C0AI00","2020-05-05 21:00:00","188.000","7.000","0.300","26.000","0.880","987.000","","0.000","-99.000","-99.000","-99.000","32.100","","24.400",""
"C0C630","2020-05-05 21:00:00","209.000","93.000","1.700","27.000","0.800","983.500","","0.000","-99.000","-99.000","-99.000","31.100","","23.700",""
"C0D550","2020-05-05 21:00:00","1956.000","150.000","2.200","17.700","0.680","810.200","","0.000","8.600","106.000","","23.600","","13.800",""
"C0T9E0","2020-05-05 21:00:00","415.000","0.000","0.100","23.300","0.920","963.400","","0.000","-99.000","-99.000","-99.000","29.100","","20.900",""
"C0U960","2020-05-05 21:00:00","1885.000","253.000","2.000","20.300","0.510","813.300","","0.000","-99.000","-99.000","-99.000","22.300","","9.700",""
"C0AI30","2020-05-05 21:00:00","26.000","97.000","2.900","28.200","0.840","1004.700","","0.000","-99.000","-99.000","-99.000","32.400","","26.400",""
"C0R240","2020-05-05 21:00:00","87.000","25.000","0.700","25.500","0.850","1000.100","","0.000","-99.000","-99.000","-99.000","33.100","","22.600",""
"C0AD30","2020-05-05 21:00:00","20.000","20.000","0.800","28.300","0.750","1002.900","","0.000","-99.000","-99.000","-99.000","32.500","","26.400",""
"C0D430","2020-05-05 21:00:00","87.000","230.000","0.900","30.300","0.640","995.300","","0.000","-99.000","-99.000","-99.000","34.400","","22.400",""
